date_downloaded,TDU_service_territory,supplier_name,plan_id,incumbent_flag,plan_order_rank,contract_term_1,contract_term_2,early_termination_fee,enrollment_fee,percent_renewable,rate_type,variable_rate_1,variable_rate_2,fixed_charge,additional_incentives,enroll_online,new_customer_only,estimated_monthly_cost,estimated_savings
04/21/2020 21:55:05,UI,UI,54649,True,0,,,0.00,0.00,0.29,Fixed,0.1056,,0.00,"Fixed until June 30, 2020.",False,False,79.20,0.00
04/21/2020 21:55:05,UI,Town Square Energy,120121,False,1,6,,0.00,0.00,0.29,Fixed,0.0690,,0.00,,False,False,51.75,27.46
04/21/2020 21:55:05,UI,Sunwave Gas &amp; Power,119581,False,2,6,,50.00,0.00,0.29,Fixed,0.0693,,0.00,Offer designed for customers with 60% Load Factor energy consumption or better. Requires usage review and supplier approval. Contact supplier for details and information regarding cancellation fee.,False,False,51.94,27.27
04/21/2020 21:55:05,UI,"Starion Energy, Inc.",119946,False,3,6,,0.00,0.00,0.29,Fixed,0.0699,,0.00,,False,True,52.43,26.78
04/21/2020 21:55:05,UI,"Liberty Power Holdings, LLC (EA)",120111,False,4,5,,0.00,0.00,0.29,Fixed,0.0700,,0.00,,False,False,52.50,26.71
04/21/2020 21:55:05,UI,"Liberty Power Holdings, LLC (EA)",120056,False,5,6,,50.00,0.00,0.29,Fixed,0.0705,,0.00,$25 Gift Card Offer upon completion of plan's 5th billing cycle.,False,False,52.87,26.34
04/21/2020 21:55:05,UI,"Public Power, LLC (EA)",119371,False,6,8,,0.00,0.00,0.29,Fixed,0.0539,,12.95,"Monthly Capacity Fee is fixed for the term of the offer and billed separately by the supplier. Estimated annual usage must not exceed 30,000 kWh.",True,True,40.43,25.83
04/21/2020 21:55:05,UI,"Public Power, LLC (EA)",119376,False,7,8,,0.00,0.00,0.29,Fixed,0.0319,,30.00,"Monthly Capacity Fee is fixed for the term of the offer and billed separately by the supplier. Estimated annual usage must not exceed 30,000 kWh.",True,True,23.92,25.29
04/21/2020 21:55:05,UI,"Public Power, LLC (EA)",119366,False,8,8,,0.00,0.00,0.29,Fixed,0.0719,,0.00,,True,True,53.93,25.28
04/21/2020 21:55:05,UI,"Verde Energy USA, Inc.",119716,False,9,6,,0.00,0.00,1.00,Fixed,0.0719,,0.00,,True,True,53.93,25.28
04/21/2020 21:55:05,UI,"Clearview Electric, Inc.",118366,False,10,6,,50.00,0.00,1.00,Fixed,0.0729,,0.00,,True,False,54.68,24.53
04/21/2020 21:55:05,UI,"Starion Energy, Inc.",119931,False,11,6,,0.00,0.00,1.00,Fixed,0.0729,,0.00,Contact supplier regarding the renewable energy content of this offer.,False,True,54.68,24.53
04/21/2020 21:55:05,UI,"Clearview Electric, Inc.",117541,False,12,9,,50.00,0.00,1.00,Fixed,0.0739,,0.00,,True,False,55.43,23.78
04/21/2020 21:55:05,UI,"Discount Power, Inc.",119161,False,13,6,,0.00,50.00,1.00,Fixed,0.0640,,0.00,Includes monthly online shopping/dining rewards program.,True,True,48.00,22.88
04/21/2020 21:55:05,UI,Direct Energy,119496,False,14,8,,0.00,0.00,0.29,Fixed,0.0759,,0.00,,True,True,56.93,22.28
04/21/2020 21:55:05,UI,"Discount Power, Inc.",119171,False,15,6,,0.00,0.00,0.29,Fixed,0.0760,,0.00,Includes monthly online shopping/dining rewards program.,True,True,57.00,22.21
04/21/2020 21:55:05,UI,"Major Energy Electric Services, LLC",119766,False,16,6,,0.00,0.00,0.29,Fixed,0.0769,,0.00,,True,True,57.68,21.53
04/21/2020 21:55:05,UI,"Public Power, LLC",117936,False,17,4,,50.00,0.00,0.29,Fixed,0.0770,,0.00,,False,False,57.75,21.46
04/21/2020 21:55:05,UI,Sunwave Gas &amp; Power,119576,False,18,12,,50.00,0.00,0.29,Fixed,0.0780,,0.00,Offer designed for customers with 60% Load Factor energy consumption or better. Requires usage review and supplier approval. Contact supplier for details and information regarding cancellation fee.,False,False,58.46,20.75
04/21/2020 21:55:05,UI,"Discount Power, Inc.",119166,False,19,6,,0.00,0.00,1.00,Fixed,0.0780,,0.00,Includes monthly online shopping/dining rewards program.,True,True,58.50,20.71
04/21/2020 21:55:05,UI,Town Square Energy,119036,False,20,36,,50.00,0.00,0.29,Fixed,0.0787,,0.00,,False,False,59.03,20.18
04/21/2020 21:55:05,UI,"Liberty Power Holdings, LLC",119641,False,21,36,,50.00,0.00,0.29,Fixed,0.0788,,0.00,$30 Gift Card Offer upon completion of plan’s 6th billing cycle.,True,False,59.10,20.11
04/21/2020 21:55:05,UI,"Liberty Power Holdings, LLC (EA)",120081,False,22,18,,50.00,0.00,0.29,Fixed,0.0796,,0.00,$25 Gift Card Offer upon completion of plan's 5th billing cycle.,False,False,59.70,19.51
04/21/2020 21:55:05,UI,"Starion Energy, Inc.",119951,False,23,12,,0.00,0.00,0.29,Fixed,0.0799,,0.00,,False,True,59.93,19.28
04/21/2020 21:55:05,UI,"Liberty Power Holdings, LLC",119636,False,24,36,,50.00,0.00,1.00,Fixed,0.0820,,0.00,$30 Gift Card Offer upon completion of plan’s 6th billing cycle.,False,False,61.50,17.71
04/21/2020 21:55:05,UI,North American Power,119246,False,25,14,,50.00,0.00,0.29,Fixed,0.0829,,0.00,,False,False,62.18,17.03
04/21/2020 21:55:05,UI,Town Square Energy,118421,False,26,12,,0.00,0.00,0.29,Fixed,0.0837,,0.00,,False,False,62.78,16.43
04/21/2020 21:55:05,UI,"Clearview Electric, Inc.",111631,False,27,12,,50.00,0.00,1.00,Fixed,0.0839,,0.00,,True,False,62.93,16.28
