
Date Downloaded,State,TDU Service Territory,Zip,Supplier Name,Plan Name,Variable Rate 500kWh,Variable Rate 1000kWh,Variable Rate 2000kWh,Rate Type,Contract Term,Cancellation Fee,Termination Fee Details,Percent Renewable,Fact Sheet Name,Terms of Services Name,URL,Fact Sheet,Terms of Service,Enroll Phone,Additional Fees,Minimum Usage Fee,Renewal Details,Base Charge,Energy Charge,Delivery Charge, Company Rating
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,DIRECT ENERGY,Live Brighter 18,10.6 cents,9.8 cents,9.4 cents,Fixed,18 months,$135.00,Yes $135.00,15%,PDFs/DIRECT ENERGY-3.pdf,Terms of Services/DIRECT ENERGY-3.pdf,https://www.directenergy.com/texas/electricity-plans/live-brighter-18-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDORXXX3999_ENG_20191204.PDF,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_20191007.pdf,(877) 697-7560, Disclosure  ChartWhat other fees may I be charged?,  ,   Other Key Terms and QuestionsSee Terms of Service document for a listing of fees deposit policy pricing for a default month-to-month renewal product and other terms.,$4.95,5.1¢,$3.42,4,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,Pogo Energy,100% Clean Energy Plan 4,14.2 cents,12.4 cents,11.5 cents,Fixed,0 months,$0.00,$0MKc3?,100%,PDFs/Pogo Energy.pdf,Terms of Services/Pogo Energy.pdf,https://my.pogoenergy.com/enroll?utm_source=powertochoose&utm_medium=enroll&utm_content=oncor,https://pogoenergy.com/wp-content/uploads/2019/11/Pogo_Energy_EFL_Oncor_20191001.pdf?utm_source=powertochoose&utm_medium=efl&utm_content=oncor,https://pogoenergy.com/wp-content/uploads/2019/01/Pogo_Energy_TOS_20190110.pdf?utm_source=powertochoose&utm_medium=tos&utm_content=oncor,(888) 764-6669,  ,  ,  ,,,,5,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,PowerNext,PowerNext Fixed 24 ,10.7 cents,10.2 cents,9.9 cents,Fixed,24 months,$20/month remaining ,Yes PowerNext will assess a termination fee of $20.00,15%,PDFs/PowerNext.pdf,Terms of Services/PowerNext.pdf,https://mypowernext.com/enrollment?promocode=PTC,https://www.mypowernext.com/EmailHTML/efl.aspx?RateID=627&BrandID=4&PromoCodeID=126,https://www.mypowernext.com/docs/default-source/enrollment-files/tos.pdf,(888) 853-5141,CustomerunderstandsthattheTDUmaychargeanadditionalfeepertheterms ofitsT ariffforaself-selectedswitchandthatCompanywillpass-throughandCustomerwillpayanysuchcostswhich will be passed through without mark-up.Customeris alsoresponsibleforpayinganynonrecurringfeesandchargesfromtheTDUincludingbutnotlimitedtofeesand chargesrelatedtoestablishingdisconnectingreconnectingormaintainingelectricserviceorequipment.00in additiontoanycostschargedtoCompanybytheTDUforsuchservice((a)-(d)collectivelydefinedasFees)taxesor other charges that are assessed to the Customer and excluded from the Price as listed on the Agreement Summary . The above averages exclude non-recurring charges from the TDU other fees as stated in the Terms of Service state and local sales tax the PUC Assessment and gross receipts reimbursements. These fees are not What other fees may ,  ,UnlessspecificallystatedotherwiseCompanymaydelivercopiesof thisAgreementandotheraccountinformationincludingenrollmentconfirmationandAgreementexpirationnotices viaemail.IntheRenewalNoticeCompanywillexplaintherenewaloptions.Thisauthorizationwillremaininef fectfromthe dateCustomerexecutesthisAgreementthroughtheInitialT ermandanyRenewalT erm.Afinaltrue-upwillbemadeiftheaccountisterminatedorthisAgreementexpiresbutsuchtrueupwilloccuratleasteverytwelve(12)billingcycles.TheTDUwillnotifyCustomerandCompanyofthefinaldeterminationofwhetherCustomerhasbeen designatedasCriticalCareCustomeroraChronicConditionCustomerandwhetherCustomerwillreceivearenewal noticeofCustomer Pleasebeaware thatifCustomeractsafterthe14dayshasexpiredaterminationpenaltyshallapply . TheprovisionsofthisAgreementconcerningpaymentlimitationofliability andwaiverswillsurvivetheterminationor expirationofthisAgreement. ,,$4.95,9.7¢,1,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,Lone Star Energy,Lone Star Green 36 ,11.6 cents,11.1 cents,10.8 cents,Fixed,36 months,$20/month remaining ,Yes Lone Star Energy will assess a termination fee of $20.00,100%,PDFs/Lone Star Energy-2.pdf,Terms of Services/Lone Star Energy-2.pdf,https://lonestarenergytx.com/enrollment?promocode=PTC,https://lonestarenergytx.com/EmailHTML/efl.aspx?RateID=517&BrandID=2&PromoCodeID=121&ProductID=3,https://lonestarenergytx.com/docs/default-source/enrollment-files/tos.pdf,(888) 853-2882,CustomerunderstandsthattheTDUmaychargeanadditionalfeepertheterms ofitsT ariffforaself-selectedswitchandthatCompanywillpass-throughandCustomerwillpayanysuchcostswhich will be passed through without mark-up.Customeris alsoresponsibleforpayinganynonrecurringfeesandchargesfromtheTDUincludingbutnotlimitedtofeesand chargesrelatedtoestablishingdisconnectingreconnectingormaintainingelectricserviceorequipment.00in additiontoanycostschargedtoCompanybytheTDUforsuchservice((a)-(d)collectivelydefinedasFees)taxesor other charges that are assessed to the Customer and excluded from the Price as listed on the Agreement Summary . The Price above averages exclude non-recurring charges from the TDU other fees as stated in the Terms of Service state and local sales tax the PUC  Assessment and gross receipts reimbursements.  Disclosure Chart What other fees may I be charged?,  ,UnlessspecificallystatedotherwiseCompanymaydelivercopiesof thisAgreementandotheraccountinformationincludingenrollmentconfirmationandAgreementexpirationnotices viaemail.IntheRenewalNoticeCompanywillexplaintherenewaloptions.Thisauthorizationwillremaininef fectfromthe dateCustomerexecutesthisAgreementthroughtheInitialT ermandanyRenewalT erm.Afinaltrue-upwillbemadeiftheaccountisterminatedorthisAgreementexpiresbutsuchtrueupwilloccuratleasteverytwelve(12)billingcycles.TheTDUwillnotifyCustomerandCompanyofthefinaldeterminationofwhetherCustomerhasbeen designatedasCriticalCareCustomeroraChronicConditionCustomerandwhetherCustomerwillreceivearenewal noticeofCustomer Pleasebeaware thatifCustomeractsafterthe14dayshasexpiredaterminationpenaltyshallapply . TheprovisionsofthisAgreementconcerningpaymentlimitationofliability andwaiverswillsurvivetheterminationor expirationofthisAgreement. ,,$4.95,10.6¢,1,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,4CHANGE ENERGY,Budget Saver 12,16.6 cents,8.3 cents,8.3 cents,Fixed,12 months,$20 per month remaining,Yes. A termination fee of $20 multiplied by the  number of months remaining on the term of your  contract will apply.,6%,PDFs/4CHANGE ENERGY-2.pdf,Terms of Services/4CHANGE ENERGY-2.pdf,https://www.4changeenergy.com/?utm_source=ptcbdg2k&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ptcbdg2k&tdu=ER_ONCOR&productcode=budsva12gad_o&utm_content=budsaver,https://www.4changeenergy.com/Docs/efl_budsva12gad_o.pdf,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,(844) 840-1066, Your bill will include non recurring  fees charged by the TDU that are necessary to implement  and Non recurring fees will  appear as line items on your bill. The price non recurring fees and Taxes will be reflected  on y our monthly bill as Current Charges. In addition to other charges we incur  in the collections process we may charge up to $24. What other fees may I be charged?,  ,           CONTRACT EXPIRATION NOTICE   If you are on a product that has a contract term of at least three  months a contract expiration notice will be sent to you at least  30 days before the end of your initial contract term. With our recurring payment  program   you get the convenience of easy automatic payments  each month for what you owe. The TDU  will notify you of the final status of your designation as a Critical  Care or Chronic Condition Residential Customer and will notify  you when such designation will expire and whether you   will   receive a renewal n otice. ,$0,,,2,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,TARA ENERGY,PTC Plan - 12,10.8 cents,10.8 cents,10.8 cents,Fixed,12 months,$175.00 per ESIID,Otherwise $175).,10%,PDFs/TARA ENERGY-2.pdf,Terms of Services/TARA ENERGY-2.pdf,https://www.taraenergy.com/Residential/Plans-and-Prices/promocode/ptc,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=N5zq/diWA4U=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=N5zq/diWA4U=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,(866) 438-8272,Additional Charges & Fees  the bill due date. You will be  responsible for any non-recurring fees assessed by the TDSP and Additionally you remain  responsible for any non-recurring charges from your TDSP.00  and (iv) all recurring charges. The average price does not include state and local sales taxes reimbursement for the state miscellaneous gross  receipts tax or non-recurring charges such as (for illustration purposes only) special meter read What other fees may I be charged? Late Fee:  5% of your late bill  s past due amount See the   Additional  Charges and Fees  and "JustGreen Product" section of Terms of  Service for more details.,  , Your electricity requirements at the service location or ESI ID designated by you on your  Enrollment or Renewal Form will be served under this Agreement. Your initial length of service is  indicated on your Enrollment or Renewal Form. If you fail to renew  your contract with Tara Energy or switch to another REP your service will automatically continue on a month-to-month basis after the  expiration of your initial contract on the Default Renewal Product which is a variable price product whose price will be determined by  current market conditions until cancelled by either you or Tara Energy. If the commodity plan automatically includes JustGreen then JustGreen cannot be discontinued without  switching plans.99 per month to offset up  to 100% of your energy usage with renewable energy if JustGreen is not automatically included in your plan. ,$0.00,$0.00,,2,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,ELIGO ENERGY TX LLC,3 Months Fixed,7.0 cents,6.7 cents,6.5 cents,Fixed,3 months,$20 per month remaining,. $20  for each month remaining in the contract .,11%,PDFs/ELIGO ENERGY TX LLC.pdf,Terms of Services/ELIGO ENERGY TX LLC.pdf,https://eligoenergy.myaccount.energy/sigma/myeaccount/?connectName=SigmaELIGO&process=enroll,https://s3.amazonaws.com/public.eligoenergy.com/11262019/On_3MonthApt_11.25.2019.pdf,https://s3.amazonaws.com/public.eligoenergy.com/01282019/Oncor+TX+Electric+Residential+K+v1.1+(1.28.2019)+.pdf,(888) 576-9473,  This disclosure  reflects the total average price for electric service including all recurring charges based on your fixed  energy  rate and current pass through estimates for your TDSP.    What other fees may I be  charged?  See   Pricing   section s   of the Terms of Serv ice  Agreement for  additional details regarding  non recurring charges.,  ,  ,,,3.42,-1,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,GREEN ENERGY EXCHANGE,Texas Green 12 Autopay,10.0 cents,9.7 cents,9.5 cents,Fixed,12 months,$150.00,a termination fee of $150.00.,100%,PDFs/GREEN ENERGY EXCHANGE.pdf,Terms of Services/GREEN ENERGY EXCHANGE.pdf,https://getgex.com/customers/new/residential-pricing-options?zip=75001,https://bit.ly/2Xbxxug,https://bit.ly/3531m2L,(800) 791-8494,PUCT Assessment or  other fees imposed by the PUCT; c. Customer  understands that the TDU may charge an additional fee per the terms of its Tariff for a self selected switch and that  Company will pass through and C ustomer will pay any such costs which will be passed through without mark up.com          7 91  10263          5 13  Page  4   1  Usage times the Price plus Pass Through Charges and any non recurring costs bill ed invoiced to by Company by a third  party in providing Services to the ESI ID that are not part of the Price including but not limited to: (a)  TDU charges for   disconnection reconnection out of cycle meter reads meter tests and any other charges whi ch a TDU is authorized to  charge as part of its approved tariff as of the date of this Agreement; (b) a $30 charge for returned checks or insufficient  fund; and ((a) (b) collectively defined as Fees) taxes or other charges that are assessed to the Custome r and excluded from  the Price as listed on the Contract Summary.     cycle meter read or incurs any other charge from  the TDU Customer w  only end when all outstanding balances are paid in full. The above averages exclude  " y any non-recurring charges from the TDU Fees state and local sales tax the PUC  Price Assessment and gross receipts reimbursements.  There are several fees defined in the Terms of  Service including:  e A5% late payment fee will apply when bills are past due; A $3 charge per billing cycle will be incurred if Autopay is not successful or Customer opts  What other fees may ,  , Unless specifically stated otherwise Company may deliver copies of this Agreement and other acco unt  information including enrollment confirmation and Agreement expiration notices via email.    To the extent required by law Company  will notify Customer in writing at least thirty (30) days but no t more than sixty (60) days before the end of the Initial Term  (the "Renewal Notice").    The Renewal Notice may state  that unless Customer affirmatively enters into a new Agreement with Compa ny Company will continue to provide Services  using a Variable Rate Product and Customer will have the right to cancel the Services following the Initial Term without  penalty.    Nothing in this sentence precludes     3)   USAGE BILLING AND PAYMENT   a)   USAGE:   Customer authorizes Company to ob tain historical and current consumption billing and payment information   Customer executes this Agreement through the Initial Term a nd any Renewal Term. A final  true up will be made if the account is terminated or this Agreement expires but such true up will occur at least every  twelve (12) billing cycle s. Please be aware that if Customer acts after the 14 days has  expired the Early Termination Fee shall apply. The provisions of this Agreement  concerning payment limitation of liability and waivers will surv ive the termination or expiration of this Agreement. ,,,,1,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,YEP,Your Energy Plan Fixed Rate Autopay E-Plan,12.6 cents,10.2 cents,10.1 cents,Fixed,12 months,$175.00,Yes $175 unless you move during the Term as setforth in your Terms of Service or unless your serviceis terminated for a reason permitted by your Termsof Service.,16%,PDFs/YEP-6.pdf,Terms of Services/YEP-6.pdf,https://enroll.yepenergy.com,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF&lang=en,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF&lang=en,(866) 937-5937,) Non-Recurring Fee Schedule of the TDSPs :  The table below itemizes the standard non-recurring  fees as charged by your TDSP as of May 23 2017.  We intend that all  non-recurring fees will be disclosed prior to submitting any transactions that would g enerate such non-recurring fees.Disclosure ChartWhat other fees may I becharged?, 95 Minimum Usage Fee (YEP will not charge the MinimumUsage Fee for each billing cycle in which you use at least 1000 kWhs) and PublicUtility Commission of Texas (,) Term & Renewal:  Your service will begin on your next mete r read cycle date (your   Please call or contac t us via email or online at the above info rmation to renew your service once or befo re your term approaches expiration.  Plea se see the Automatic Continuance  section for provisions governing  your price and serv ice after expiration  of your initial term. If you elected to  authorize monthly payment of your invoices via automatic recurring  (i) withdrawals from your checking or savings accounts or ( ii) charges to your credit card then  YEP may debit your bank account (or charge your credit card) on  or after the third day after the date of the invoice) Automatic Continuance:  After the expiration of your Agreement  YEP will send you an Expira tion Notice at least 14 days prior to the end of your Term.) Consent to Contact Via Text Email Automatic Phone Dialing and the Use of Pre-Recorded Voice Systems:  To further YEP ,,,$9.95,5,
12/14/2019,TX,ONCOR ELECTRIC DELIVERY COMPANY,76028,SPARK ENERGY LLC,Sure Saver 3,13.3 cents,10.0 cents,11.3 cents,Fixed,3 months,$100.00,$100.00 .,0%,PDFs/SPARK ENERGY LLC-1.pdf,Terms of Services/SPARK ENERGY LLC-1.pdf,https://www.sparkenergy.com/en/products-and-services/enroll/?zip=75001&productid=21281&commodity=Electric&market=ONCOR&utilityId=2&promoCode=&brk_source=&referalid=,https://www.sparkenergy.com/api/enrollment-product-document/21281/EFL_MSFCREDIT/NoPromo/ONCOR/Electric/75001,https://www.sparkenergy.com/api/enrollment-product-document/21281/TOS/NoPromo/ONCOR/Electric/75001,(877) 547-7275,    The Price is subject  to change during the Initial Term of  this Agreement only if there are changes in TDSP  charges; changes to the Electric Reliability Council of  Texas     or Texas Regional Entity   administrative fees charged to loads or changes resulting  from f ederal state or local laws or regulatory actions that  impose new or modified fees or costs   that are beyond       What other fees may I be charged?  Information on other non recurring fees is available in the  Terms of Service in the section labeled    ., 00   $  per   bill month   Minimum   Usage Fee   $0.00   $ per bill month if  usage   ,  ,,8.80,,3,
